cod_sku,denumire,categorie,producator,garantie_luni,status,depozit,oras_depozit,tara_depozit,cantitate,prag_minim,socket,memory_type,form_factor,interface,storage_form
-ASUS-ROG-STRIX-Z370-,Asus ROG Strix Z370-I Gaming,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1151,,Mini ITX,,
-GIGABYTE-GA-78LMT-US,Gigabyte GA-78LMT-USB3 R2,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,AM3,,Micro ATX,,
-ASROCK-B560M-HDV,ASRock B560M-HDV,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1200,,Micro ATX,,
-MSI-PRO-B760M-E,MSI PRO B760M-E,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1700,,Micro ATX,,
-MSI-Z170A-PC-MATE,MSI Z170A PC MATE,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1151,,ATX,,
-ASROCK-H81M-HDS-R2.0,ASRock H81M-HDS R2.0,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1150,,Micro ATX,,
-GIGABYTE-B660M-AORUS,Gigabyte B660M AORUS Pro AX DDR4,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1700,,Micro ATX,,
-ASUS-P5QPROTURBO,Asus P5QProTurbo,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA775,,ATX,,
-GIGABYTE-GA-AX370M-D,Gigabyte GA-AX370M-DS3H,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,AM4,,Micro ATX,,
-MSI-X470-GAMING-PRO,MSI X470 GAMING PRO,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,AM4,,ATX,,
-GIGABYTE-Z590-AORUS-,Gigabyte Z590 AORUS MASTER,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1200,,ATX,,
-ASROCK-X299E-ITX/AC,ASRock X299E-ITX/ac,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA2066,,Mini ITX,,
-ASUS-TUF-GAMING-H770,Asus TUF GAMING H770-PRO WIFI,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1700,,ATX,,
-GIGABYTE-B650E-A-PRO,Gigabyte B650E A PRO X USB4,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,AM5,,ATX,,
-ASROCK-H97M-PRO4,ASRock H97M Pro4,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1150,,Micro ATX,,
-MSI-Z170A-GAMING-M7,MSI Z170A GAMING M7,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1151,,ATX,,
-ASUS-TUF-B360M-PLUS-,Asus TUF B360M-PLUS GAMING,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1151,,Micro ATX,,
-ASUS-EX-A320M-GAMING,Asus EX-A320M-GAMING,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,AM4,,Micro ATX,,
-SUPERMICRO-MBD-X10SR,Supermicro MBD-X10SRL-F-O,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA2011,,ATX,,
-ASUS-ROG-MAXIMUS-XII,Asus ROG MAXIMUS XII FORMULA,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1200,,ATX,,
-GIGABYTE-X570-AORUS-,Gigabyte X570 AORUS XTREME,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,AM4,,EATX,,
-ASUS-PRIME-A520M-E,Asus PRIME A520M-E,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,AM4,,Micro ATX,,
-MSI-H110M-PRO-VD,MSI H110M Pro-VD,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1151,,Micro ATX,,
-MSI-B250M-PRO-VD,MSI B250M PRO-VD,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1151,,Micro ATX,,
-MSI-CREATOR-TRX40,MSI Creator TRX40,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,STRX4,,EATX,,
-GIGABYTE-B560M-DS3H,Gigabyte B560M DS3H,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1200,,Micro ATX,,
-MSI-B550M-PRO,MSI B550M PRO,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,AM4,,Micro ATX,,
-BIOSTAR-B660GTA,Biostar B660GTA,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1700,,ATX,,
-ASROCK-Z690-PG-VELOC,ASRock Z690 PG Velocita,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1700,,ATX,,
-MAXSUN-CHALLENGER-B7,MAXSUN Challenger B760ITX D5 WIFI,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1700,,Mini ITX,,
-ASROCK-AB350M,ASRock AB350M,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,AM4,,Micro ATX,,
-ASUS-PROART-B760-CRE,Asus PROART B760-CREATOR D4,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1700,,ATX,,
-ASUS-ROG-STRIX-B660-,Asus ROG STRIX B660-F GAMING WIFI,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1700,,ATX,,
-ASROCK-G41M-GS,ASRock G41M-GS,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA775,,Micro ATX,,
-MSI-H310M-PRO-M2-PLU,MSI H310M PRO-M2 PLUS,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1151,,Micro ATX,,
-MSI-A320M-PRO-VH,MSI A320M PRO-VH,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,AM4,,Micro ATX,,
-MSI-H370-GAMING-PRO-,MSI H370 GAMING PRO CARBON,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1151,,ATX,,
-ASUS-H170-PRO,Asus H170-PRO,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1151,,ATX,,
-ASROCK-X370-TAICHI,ASRock X370 Taichi,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,AM4,,ATX,,
-MSI-B350-GAMING-PLUS,MSI B350 GAMING PLUS,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,AM4,,ATX,,
-ASUS-PRIME-B560-PLUS,Asus PRIME B560-PLUS AC-HES,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1200,,ATX,,
-ASROCK-Z690-EXTREME,ASRock Z690 Extreme,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1700,,ATX,,
-ASUS-PRO-WS-X570-ACE,Asus Pro WS X570-ACE,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,AM4,,ATX,,
-GIGABYTE-B760M-GAMIN,Gigabyte B760M GAMING WIFI6 PLUS GEN5,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1700,,Micro ATX,,
-ASUS-TUF-GAMING-A520,Asus TUF GAMING A520M-PLUS,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,AM4,,Micro ATX,,
-ASUS-M5A78L-M-PLUS/U,Asus M5A78L-M PLUS/USB3,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,AM3,,Micro ATX,,
-ASUS-PRIME-H410M-A,Asus PRIME H410M-A,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1200,,Micro ATX,,
-ASUS-ROG-STRIX-B560-,Asus ROG STRIX B560-G GAMING WIFI,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1200,,Micro ATX,,
-GIGABYTE-B860M-GAMIN,Gigabyte B860M GAMING X WIFI6E,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1851,,Micro ATX,,
-GIGABYTE-GA-AX370-GA,Gigabyte GA-AX370-Gaming K5,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,AM4,,ATX,,
-MSI-PRO-B860-P,MSI PRO B860-P,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1851,,ATX,,
-SUPERMICRO-MBD-X10DR,Supermicro MBD-X10DRI-O,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA2011,,EATX,,
-GIGABYTE-X570-AORUS-,Gigabyte X570 AORUS PRO,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,AM4,,ATX,,
-ASROCK-B460M-PRO4/AC,ASRock B460M Pro4/ac,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1200,,Micro ATX,,
-MSI-A520M-PRO-VH,MSI A520M PRO-VH,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,AM4,,Micro ATX,,
-GIGABYTE-Z690-AORUS-,Gigabyte Z690 AORUS PRO,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1700,,ATX,,
-MSI-Z270-SLI-PLUS,MSI Z270 SLI PLUS,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1151,,ATX,,
-ASROCK-Z690-STEEL-LE,ASRock Z690 Steel Legend,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1700,,ATX,,
-ASROCK-Z790-TAICHI-L,ASRock Z790 Taichi Lite,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1700,,EATX,,
-MSI-A320M-PRO-VH-PLU,MSI A320M PRO-VH PLUS,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,AM4,,Micro ATX,,
-ASUS-PRIME-B250M-C-C,Asus PRIME B250M-C-CSM,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1151,,Micro ATX,,
-ASUS-ROG-MAXIMUS-X-H,Asus ROG MAXIMUS X HERO (WI-FI AC),Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1151,,ATX,,
-ASUS-TUF-Z390-PLUS-G,Asus TUF Z390-PLUS GAMING,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1151,,ATX,,
-ASROCK-X570-PG-VELOC,ASRock X570 PG Velocita,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,AM4,,ATX,,
-ASUS-PRIME-Z590-P-WI,Asus Prime Z590-P WiFi,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1200,,ATX,,
-ASUS-ROG-MAXIMUS-XI-,Asus ROG MAXIMUS XI FORMULA,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1151,,ATX,,
-MSI-PRO-B660M-E-DDR4,MSI PRO B660M-E DDR4,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1700,,Micro ATX,,
-ASROCK-H310CM-DVS,ASRock H310CM-DVS,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1151,,Micro ATX,,
-GIGABYTE-GA-H110M-H,Gigabyte GA-H110M-H,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1151,,Micro ATX,,
-ASUS-ROG-CROSSHAIR-V,Asus ROG Crosshair VII Hero (Wi-Fi),Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,AM4,,ATX,,
-ASUS-ROG-STRIX-B450-,Asus ROG STRIX B450-E GAMING,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,AM4,,ATX,,
-ASROCK-X399D8A-2T,ASRock X399D8A-2T,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,STR4,,ATX,,
-ASUS-TUF-GAMING-Z690,Asus TUF GAMING Z690-PLUS D4,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1700,,ATX,,
-GIGABYTE-B760M-GAMIN,Gigabyte B760M GAMING DDR4,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1700,,Micro ATX,,
-GIGABYTE-Z490-GAMING,Gigabyte Z490 GAMING X,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1200,,ATX,,
-GIGABYTE-B660I-AORUS,Gigabyte B660I AORUS Pro DDR4,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1700,,Mini ITX,,
-MSI-H110M-GAMING,MSI H110M Gaming,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1151,,Micro ATX,,
-GIGABYTE-Z490-VISION,Gigabyte Z490 VISION G,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1200,,ATX,,
-MSI-Z370-GAMING-PRO-,MSI Z370 GAMING PRO CARBON,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1151,,ATX,,
-ASROCK-B550-TAICHI-R,ASRock B550 Taichi Razer Edition,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,AM4,,ATX,,
-ASUS-ROG-MAXIMUS-VII,Asus ROG MAXIMUS VIII HERO ALPHA,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1151,,ATX,,
-MSI-B250-PC-MATE,MSI B250 PC MATE,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1151,,ATX,,
-ASROCK-X399-TAICHI,ASRock X399 Taichi,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,STR4,,ATX,,
-ASUS-TUF-GAMING-B460,Asus TUF GAMING B460M-PLUS,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1200,,Micro ATX,,
-GIGABYTE-H410M-S2-V3,Gigabyte H410M S2 V3,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1200,,Micro ATX,,
-ASROCK-B760-PRO-RS/D,ASRock B760 Pro RS/D4 WiFi White,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1700,,ATX,,
-ASUS-PRIME-A320M-F,Asus PRIME A320M-F,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,AM4,,Micro ATX,,
-BIOSTAR-B650MP-E-PRO,Biostar B650MP-E PRO,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,AM5,,Micro ATX,,
-ASROCK-Z690-STEEL-LE,ASRock Z690 Steel Legend WiFi 6E/D5,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1700,,ATX,,
-ASROCK-P43DE,ASRock P43DE,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA775,,ATX,,
-ASROCK-B550-TAICHI,ASRock B550 Taichi,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,AM4,,ATX,,
-ASUS-P8Z77-V-LX,Asus P8Z77-V LX,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1155,,ATX,,
-ASROCK-B250M-HDV,ASRock B250M-HDV,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1151,,Micro ATX,,
-ASROCK-B560-PRO4,ASRock B560 Pro4,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1200,,ATX,,
-MSI-MEG-X570S-ACE-MA,MSI MEG X570S ACE MAX,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,AM4,,ATX,,
-ASUS-PRIME-B650M-A,Asus PRIME B650M-A,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,AM5,,Micro ATX,,
-MSI-B760M-GAMING-PLU,MSI B760M GAMING PLUS WIFI DDR4,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1700,,Micro ATX,,
-ASUS-PRO-B560M-CT/CS,Asus Pro B560M-CT/CSM,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1200,,Micro ATX,,
-MSI-MEG-Z690-UNIFY-X,MSI MEG Z690 UNIFY-X,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1700,,ATX,,
-ASROCK-B550-PG-VELOC,ASRock B550 PG Velocita,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,AM4,,ATX,,
-MSI-MAG-B760M-MORTAR,MSI MAG B760M MORTAR MAX WIFI DDR4,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1700,,Micro ATX,,
-ASUS-H81M-C/CSM,Asus H81M-C/CSM,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1150,,Micro ATX,,
-ASUS-ASUS-B85M-E,Asus ASUS B85M-E,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1150,,Micro ATX,,
-GIGABYTE-B550M-AORUS,Gigabyte B550M AORUS PRO,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,AM4,,Micro ATX,,
-ASUS-TUF-GAMING-B550,Asus TUF GAMING B550M-ZAKU (WI-FI),Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,AM4,,Micro ATX,,
-ASUS-PRIME-B760M-A-A,Asus PRIME B760M-A AX D4,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1700,,Micro ATX,,
-GIGABYTE-B760M-C-V2-,Gigabyte B760M C V2 (rev. 1.0),Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1700,,Micro ATX,,
-ASUS-ROG-STRIX-B460-,Asus ROG STRIX B460-H GAMING,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1200,,ATX,,
-ASROCK-B860M-PRO-RS,ASRock B860M Pro RS,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1851,,Micro ATX,,
-ASUS-PRIME-A320M-E,Asus PRIME A320M-E,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,AM4,,Micro ATX,,
-ASUS-PRIME-H610M-K-A,Asus PRIME H610M-K ARGB,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1700,,Micro ATX,,
-ASROCK-EP2C602-4L/D1,ASRock EP2C602-4L/D16,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA2011,,SSI EEB,,
-ASUS-Z170-P,Asus Z170-P,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1151,,ATX,,
-GIGABYTE-GA-Z170X-GA,Gigabyte GA-Z170X-Gaming 7,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1151,,ATX,,
-ASUS-H110-PLUS,Asus H110-PLUS,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1151,,ATX,,
-MSI-B250M-PRO-VDH,MSI B250M PRO-VDH,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1151,,Micro ATX,,
-ASROCK-X370-KILLER-S,ASRock X370 KILLER SLI/ac,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,AM4,,ATX,,
-GIGABYTE-Z370-AORUS-,Gigabyte Z370 AORUS Gaming 5 (rev. 1.0),Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1151,,ATX,,
-GIGABYTE-B360M-D3H,Gigabyte B360M D3H,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1151,,Micro ATX,,
-MSI-X470-GAMING-PRO-,MSI X470 GAMING PRO MAX,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,AM4,,ATX,,
-MSI-PRO-H510M-B-II,MSI PRO H510M-B II,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1200,,Micro ATX,,
-ASROCK-A620AI-WIFI,ASRock A620AI WiFi,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,AM5,,Mini ITX,,
-MSI-MAG-B460-TOMAHAW,MSI MAG B460 TOMAHAWK,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1200,,ATX,,
-ASROCK-B660M-STEEL-L,ASRock B660M Steel Legend,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1700,,Micro ATX,,
-ASROCK-X79-EXTREME7,ASRock X79 Extreme7,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA2011,,ATX,,
-MSI-MAG-A520M-VECTOR,MSI MAG A520M VECTOR WIFI,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,AM4,,Micro ATX,,
-GIGABYTE-A520M-AORUS,Gigabyte A520M AORUS ELITE,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,AM4,,Micro ATX,,
-ASUS-M5A99FX-PRO-R2.,Asus M5A99FX PRO R2.0,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,AM3,,ATX,,
-ASUS-Z170-E,Asus Z170-E,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1151,,ATX,,
-ASUS-PRIME-Z370-A-II,Asus PRIME Z370-A II,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1151,,ATX,,
-MSI-H510M-PRO,MSI H510M PRO,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1200,,Micro ATX,,
-BIOSTAR-A520MHP,Biostar A520MHP,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,AM4,,Micro ATX,,
-ASROCK-H610M-HVS,ASRock H610M-HVS,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1700,,Micro ATX,,
-ASUS-ROG-STRIX-B760-,Asus ROG STRIX B760-G GAMING WIFI D4,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1700,,Micro ATX,,
-ASUS-PRIME-H270-PLUS,Asus PRIME H270-PLUS-CSM,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1151,,ATX,,
-GIGABYTE-B360-AORUS-,Gigabyte B360 AORUS Gaming 3 WIFI,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1151,,ATX,,
-GIGABYTE-Z390-M-GAMI,Gigabyte Z390 M GAMING,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1151,,Micro ATX,,
-ASUS-PRO-WS-X299-SAG,Asus Pro WS X299 SAGE II,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA2066,,SSI CEB,,
-ASUS-ROG-STRIX-Z590-,Asus ROG STRIX Z590-F GAMING WIFI,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1200,,ATX,,
-ASROCK-B860M-H2,ASRock B860M-H2,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1851,,Micro ATX,,
-ASUS-PRO-Q670M-C-CSM,Asus Pro Q670M-C-CSM,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1700,,Micro ATX,,
-INTEL-DB65ALB3,Intel DB65ALB3,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1155,,Micro ATX,,
-GIGABYTE-GA-Z97X-GAM,Gigabyte GA-Z97X-Gaming 3,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1150,,ATX,,
-ASUS-PRIME-B650M-A-A,Asus PRIME B650M-A AX,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,AM5,,Micro ATX,,
-MSI-MAG-X570S-TORPED,MSI MAG X570S TORPEDO MAX,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,AM4,,ATX,,
-ASUS-P8H61-M-LX3-R2.,Asus P8H61-M LX3 R2.0,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1155,,Micro ATX,,
-ASROCK-FATAL1TY-X99M,ASRock Fatal1ty X99M Killer,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA2011,,Micro ATX,,
-ASROCK-H110M-HDV,ASRock H110M-HDV,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1151,,Micro ATX,,
-GIGABYTE-GA-AB350M-D,Gigabyte GA-AB350M-D3H,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,AM4,,Micro ATX,,
-ASUS-ROG-STRIX-Z370-,Asus ROG Strix Z370-H Gaming,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1151,,ATX,,
-GIGABYTE-X470-AORUS-,Gigabyte X470 AORUS GAMING 5 WIFI,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,AM4,,ATX,,
-ASROCK-B365-PRO4,ASRock B365 Pro4,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1151,,ATX,,
-GIGABYTE-Z790-AORUS-,Gigabyte Z790 AORUS ELITE AX-W,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1700,,ATX,,
-GIGABYTE-Z690-AORUS-,Gigabyte Z690 AORUS ULTRA,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1700,,ATX,,
-GIGABYTE-B860-DS3H,Gigabyte B860 DS3H,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1851,,ATX,,
-ASROCK-X570S-PG-RIPT,ASRock X570S PG Riptide,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,AM4,,ATX,,
-ASUS-ROG-STRIX-Z690-,Asus ROG STRIX Z690-A GAMING WIFI,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1700,,ATX,,
-GIGABYTE-Z390-DESIGN,Gigabyte Z390 DESIGNARE,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1151,,ATX,,
-ASUS-PRIME-H610M-D-D,Asus PRIME H610M-D D4,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1700,,Micro ATX,,
-MSI-B450M-PRO-VDH-PL,MSI B450M PRO-VDH PLUS,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,AM4,,Micro ATX,,
-GIGABYTE-GA-Z77X-UD3,Gigabyte GA-Z77X-UD3H,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1155,,ATX,,
-ASUS-SABERTOOTH-990F,Asus Sabertooth 990FX R2.0,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,AM3,,ATX,,
-ASROCK-X470-TAICHI,ASRock X470 Taichi,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,AM4,,ATX,,
-MSI-PRO-B760M-B,MSI PRO B760M-B,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1700,,Micro ATX,,
-ASUS-TUF-GAMING-B860,Asus TUF GAMING B860M-PLUS,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1851,,Micro ATX,,
-ASROCK-Z690-PHANTOM-,ASRock Z690 Phantom Gaming-ITX/TB4,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1700,,Mini ITX,,
-MSI-Z370-SLI-PLUS,MSI Z370 SLI PLUS,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1151,,ATX,,
-GIGABYTE-GA-H110-D3A,Gigabyte GA-H110-D3A,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1151,,ATX,,
-ASROCK-H670M-ITX/AX,ASRock H670M-ITX/ax,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1700,,Mini ITX,,
-GIGABYTE-GA-H110M-S2,Gigabyte GA-H110M-S2H,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1151,,Micro ATX,,
-ASUS-ROG-STRIX-Z270I,Asus ROG STRIX Z270i GAMING,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1151,,Mini ITX,,
-GIGABYTE-X470-AORUS-,Gigabyte X470 AORUS GAMING 7 WIFI,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,AM4,,ATX,,
-ASUS-ROG-MAXIMUS-XI-,Asus ROG MAXIMUS XI HERO,Motherboard,,24,ACTIV,Central,Bucuresti,RO,10,2,LGA1151,,ATX,,
